;time;Hs_rio_grande;Hs_itajai;Hs_santos;Hs_vitoria
216;2008-01-28 00:00:00;2,595211982727051;2,034151077270508;2,1576550006866455;1,5001435279846191
217;2008-01-28 03:00:00;2,844740152359009;2,2087368965148926;2,3372819423675537;1,46384859085083
218;2008-01-28 06:00:00;2,9027113914489746;2,361478567123413;2,5558922290802;1,4164633750915527
219;2008-01-28 09:00:00;2,8644001483917236;2,4959046840667725;2,7373673915863037;1,4053730964660645
220;2008-01-28 12:00:00;2,8197033405303955;2,5609333515167236;2,845916509628296;1,4262094497680664
221;2008-01-28 15:00:00;2,7091379165649414;2,5849618911743164;2,861879587173462;1,466705322265625
222;2008-01-28 18:00:00;2,6862854957580566;2,557908773422241;2,770469903945923;1,5468566417694092
223;2008-01-28 21:00:00;2,6736831665039062;2,5501792430877686;2,692502737045288;1,6728811264038086
224;2008-01-29 00:00:00;2,6862854957580566;2,5977323055267334;2,6888060569763184;1,7651309967041016
225;2008-01-29 03:00:00;2,7257730960845947;2,588658571243286;2,6604084968566895;1,807643175125122
226;2008-01-29 06:00:00;2,6279783248901367;2,4858226776123047;2,568830728530884;1,8358726501464844
227;2008-01-29 09:00:00;2,4387736320495605;2,401470422744751;2,490527629852295;1,8392333984375
228;2008-01-29 12:00:00;2,256458282470703;2,361478567123413;2,3999581336975098;1,8970365524291992
229;2008-01-29 15:00:00;2,1469011306762695;2,329552412033081;2,33274507522583;1,875192403793335
230;2008-01-29 18:00:00;2,0549871921539307;2,265195846557617;2,260491132736206;1,8437702655792236
231;2008-01-29 21:00:00;2,0586838722229004;2,1761386394500732;2,196134567260742;1,8069710731506348
232;2008-01-30 00:00:00;1,9617290496826172;2,1080853939056396;2,1848764419555664;1,7726924419403076
233;2008-01-30 03:00:00;1,8918275833129883;2,159839630126953;2,1695854663848877;1,7427825927734375
234;2008-01-30 06:00:00;1,8333523273468018;2,1289215087890625;2,100860118865967;1,7375736236572266
235;2008-01-30 09:00:00;1,755721092224121;2,0407044887542725;2,084897041320801;1,8081474304199219
236;2008-01-30 12:00:00;1,6424672603607178;1,9864299297332764;2,1596715450286865;1,8548603057861328
237;2008-01-30 15:00:00;1,6018033027648926;2,0223889350891113;2,3102285861968994;1,8924996852874756
238;2008-01-30 18:00:00;1,6033155918121338;2,0242371559143066;2,1652166843414307;1,9118235111236572
239;2008-01-30 21:00:00;1,6105411052703857;2,0158355236053467;2,0502822399139404;1,9076225757598877
240;2008-01-31 00:00:00;1,6281845569610596;2,073302745819092;2,228228807449341;1,912327527999878
241;2008-01-31 03:00:00;1,7123687267303467;2,1132946014404297;2,5022900104522705;1,841249704360962
242;2008-01-31 06:00:00;1,7132089138031006;2,088425636291504;2,3460195064544678;1,977356195449829
243;2008-01-31 09:00:00;1,657926321029663;2,0531387329101562;2,2270524501800537;2,0375118255615234
244;2008-01-31 12:00:00;1,7810940742492676;2,05397891998291;2,165888786315918;2,027765989303589
245;2008-01-31 15:00:00;1,8410818576812744;2,0978355407714844;2,1452207565307617;2,0371756553649902
246;2008-01-31 18:00:00;1,875192403793335;2,1018683910369873;2,128249406814575;1,8919956684112549
247;2008-01-31 21:00:00;1,8641021251678467;2,1816837787628174;2,1364829540252686;1,8242785930633545
248;2008-02-01 00:00:00;1,8377211093902588;2,114806890487671;1,9971840381622314;1,7167377471923828
249;2008-02-01 03:00:00;2,0338151454925537;2,0657413005828857;1,8748562335968018;1,628352403640747
250;2008-02-01 06:00:00;2,0798559188842773;1,9523193836212158;1,7952089309692383;1,7279958724975586
251;2008-02-01 09:00:00;2,0581798553466797;1,887962818145752;1,7474875450134277;1,7090082168579102
252;2008-02-01 12:00:00;2,0171799659729004;1,8580529689788818;1,7122008800506592;1,6757376194000244
253;2008-02-01 15:00:00;2,0015528202056885;1,843602180480957;1,688340187072754;1,6305370330810547
254;2008-02-01 18:00:00;1,9528234004974365;1,827639102935791;1,6612868309020996;1,6829631328582764
255;2008-02-01 21:00:00;1,976179838180542;1,8101637363433838;1,6270081996917725;1,8042826652526855
256;2008-02-02 00:00:00;2,075991153717041;1,7931923866271973;1,6075165271759033;1,7041351795196533
257;2008-02-02 03:00:00;2,320814609527588;1,937028408050537;1,688676118850708;1,6728811264038086
258;2008-02-02 06:00:00;2,361478567123413;1,8844342231750488;1,759753942489624;1,6468360424041748
259;2008-02-02 09:00:00;2,326023817062378;1,812852382659912;1,8681349754333496;1,7231228351593018
260;2008-02-02 12:00:00;2,2463762760162354;1,7187540531158447;1,9005653858184814;1,704639196395874
261;2008-02-02 15:00:00;2,1591672897338867;1,5965943336486816;1,9257700443267822;1,7973933219909668
262;2008-02-02 18:00:00;2,0079381465911865;1,501823902130127;1,9308111667633057;1,8918275833129883
263;2008-02-02 21:00:00;1,841249704360962;1,4149513244628906;1,8884668350219727;1,8741841316223145
264;2008-02-03 00:00:00;1,6784262657165527;1,3410167694091797;1,8718316555023193;1,7770612239837646
265;2008-02-03 03:00:00;1,5129141807556152;1,3040494918823242;1,9600489139556885;1,7819342613220215
266;2008-02-03 06:00:00;1,464688777923584;1,2867422103881836;1,9141759872436523;1,7624425888061523
267;2008-02-03 09:00:00;1,9435815811157227;1,2991766929626465;1,8881309032440186;1,7069916725158691
268;2008-02-03 12:00:00;2,0833847522735596;1,2220497131347656;1,829655647277832;1,6372582912445068
269;2008-02-03 15:00:00;2,540769338607788;1,2934637069702148;1,7439589500427246;1,6342337131500244
270;2008-02-03 18:00:00;2,9111130237579346;1,514594554901123;1,67069673538208;1,564164161682129
271;2008-02-03 21:00:00;3,3169116973876953;1,8788890838623047;1,7069916725158691;1,602811574935913
272;2008-02-04 00:00:00;3,4950263500213623;2,2989704608917236;1,608020544052124;1,5418157577514648
273;2008-02-04 03:00:00;3,2444896697998047;2,5093472003936768;1,5132503509521484;1,5359344482421875
274;2008-02-04 06:00:00;2,875322103500366;2,540433168411255;1,489389419555664;1,6814508438110352
275;2008-02-04 09:00:00;2,5997488498687744;2,472043991088867;1,5320696830749512;1,668344259262085
