,timestamp,Wvht,peakPeriod,meanPeriod,peakDirection,peakDirectionalSpread,meanDirection,meanDirectionalSpread,latitude,longitude
3747,2022-01-20 06:00:00,1.0243333333333333,11.378,6.07,167.80499999999998,54.23233333333334,58.78033333333334,64.34,-27.649223333333335,-38.800019999999996
3748,2022-01-20 09:00:00,1.0703333333333331,11.378,6.025666666666667,189.29033333333334,50.30566666666667,59.011,71.077,-27.669983333333334,-38.82653333333334
3749,2022-01-20 12:00:00,1.2376666666666667,10.998666666666667,6.847333333333334,192.982,34.649,171.34900000000002,71.26766666666667,-27.704723333333334,-38.84417333333334
3750,2022-01-20 15:00:00,1.476,10.24,7.573333333333334,195.90233333333333,25.688999999999997,187.31366666666668,58.614666666666665,-27.756236666666666,-38.82754666666667
3751,2022-01-20 18:00:00,1.5373333333333334,10.619333333333334,7.655666666666666,191.432,26.921999999999997,180.831,56.72233333333333,-27.787689999999998,-38.77281
3752,2022-01-20 21:00:00,1.5106666666666666,11.378,7.495333333333334,187.1206666666667,30.981333333333335,177.73299999999998,60.51133333333333,-27.776013333333335,-38.71298
3753,2022-01-21 00:00:00,1.4756666666666665,11.378,7.586666666666666,192.101,29.528333333333332,181.08266666666668,61.48,-27.73378,-38.693729999999995
3754,2022-01-21 03:00:00,1.3773333333333335,11.378,7.638000000000001,192.09466666666665,30.697666666666667,178.70033333333333,61.202,-27.70197333333333,-38.71131999999999
3755,2022-01-21 06:00:00,1.4023333333333332,11.378,8.218000000000002,194.12766666666667,28.868000000000006,183.33,55.67400000000001,-27.692473333333336,-38.738319999999995
3756,2022-01-21 09:00:00,1.3030000000000002,10.998666666666667,8.315,194.92133333333334,29.86033333333333,185.746,54.00466666666667,-27.703073333333332,-38.77083
3757,2022-01-21 12:00:00,1.2673333333333332,10.24,8.456,192.25900000000001,26.706666666666667,183.43066666666667,49.99099999999999,-27.739796666666667,-38.77721666666667
