Datetime,lat,lon,wspd,wdir,wtmp,wvht,dpd,mwd,spred,peak_mwd,peak_spred,mean_dpd
2021-09-13 12:00:00,-17.984083,-38.71795,2.4,51,25.1,0.61,11.4,151.0,60.0,177.0,27.0,5.2
2021-09-13 15:00:00,-17.984167,-38.717767,4.4,34,25.58,0.56,11.4,154.0,71.0,186.0,45.0,4.9
2021-09-13 18:00:00,-17.984183,-38.71785,4.8,62,25.6,0.57,12.8,143.0,69.0,174.0,40.0,5.1
2021-09-13 21:00:00,-17.9841,-38.717967,6.4,28,25.3,0.59,11.4,135.0,67.0,175.0,28.0,4.2
2021-09-14 00:00:00,-17.984117,-38.717933,6.4,68,25.2,0.57,11.4,117.0,67.0,167.0,42.0,3.8
2021-09-14 03:00:00,-17.984183,-38.7178,7.2,40,25.24,0.65,12.8,108.0,72.0,171.0,49.0,3.8
2021-09-14 06:00:00,-17.984133,-38.717967,6.4,17,25.18,0.57,17.1,112.0,73.0,172.0,40.0,4.2
2021-09-14 09:00:00,-17.9841,-38.71795,6.4,28,25.1,0.69,17.1,135.0,71.0,183.0,41.0,4.3
2021-09-14 12:00:00,-17.984117,-38.71795,4.4,40,25.18,0.63,14.6,113.0,71.0,172.0,47.0,4.0
2021-09-14 15:00:00,-17.984183,-38.7178,3.6,34,25.44,0.65,14.6,143.0,70.0,171.0,43.0,4.7
2021-09-14 18:00:00,-17.9842,-38.71785,6.8,34,25.42,0.66,14.6,131.0,72.0,172.0,48.0,4.3
2021-09-14 21:00:00,-17.984133,-38.717933,8.0,17,25.38,0.71,14.6,109.0,73.0,172.0,38.0,4.0
2021-09-15 00:00:00,-17.984133,-38.717917,7.6,28,25.28,0.73,14.6,92.0,74.0,173.0,42.0,4.2
2021-09-15 03:00:00,-17.984167,-38.7178,6.0,11,25.2,0.77,14.6,44.0,76.0,177.0,54.0,4.0
2021-09-15 06:00:00,-17.9842,-38.717817,5.2,5,25.12,0.66,14.6,17.0,77.0,175.0,46.0,3.9
2021-09-15 09:00:00,-17.984133,-38.717917,8.0,11,25.12,0.73,14.6,38.0,77.0,179.0,38.0,4.0
2021-09-15 12:00:00,-17.98415,-38.717933,7.2,22,25.08,0.7,14.6,50.0,76.0,172.0,43.0,3.9
2021-09-15 15:00:00,-17.984167,-38.717817,7.6,28,25.28,0.73,14.6,19.0,74.0,186.0,48.0,3.9
2021-09-15 18:00:00,-17.984167,-38.7178,6.8,45,25.28,0.73,4.3,26.0,71.0,8.0,47.0,3.7
2021-09-15 21:00:00,-17.984183,-38.717883,7.2,22,25.3,0.65,14.6,41.0,74.0,176.0,42.0,3.9
2021-09-16 00:00:00,-17.9841,-38.717983,7.2,34,25.14,0.65,12.8,90.0,75.0,179.0,38.0,4.0
2021-09-16 03:00:00,-17.984167,-38.717883,6.8,57,25.16,0.65,12.8,60.0,71.0,164.0,51.0,3.8
2021-09-16 06:00:00,-17.984167,-38.717767,5.6,40,24.92,0.64,12.8,47.0,75.0,180.0,46.0,3.8
2021-09-16 09:00:00,-17.984183,-38.717883,2.8,28,24.94,0.5,12.8,65.0,76.0,176.0,40.0,4.0
2021-09-16 12:00:00,-17.98405,-38.717967,2.4,17,25.14,0.47,12.8,129.0,74.0,170.0,37.0,4.3
2021-09-16 15:00:00,-17.9841,-38.71795,2.4,40,25.48,0.51,12.8,118.0,66.0,165.0,32.0,4.6
2021-09-16 18:00:00,-17.9841,-38.71775,4.0,74,25.6,0.5,12.8,128.0,70.0,180.0,39.0,4.4
2021-09-16 21:00:00,-17.98415,-38.7179,4.0,114,25.08,0.45,12.8,108.0,65.0,157.0,44.0,3.9
2021-09-17 00:00:00,-17.984017,-38.717983,4.4,85,25.02,0.43,12.8,141.0,63.0,173.0,38.0,4.2
2021-09-17 03:00:00,-17.9841,-38.717967,4.4,102,24.98,0.49,11.4,124.0,62.0,166.0,40.0,3.9
2021-09-17 06:00:00,-17.984117,-38.71775,4.0,108,24.92,0.52,11.4,123.0,65.0,185.0,51.0,3.9
2021-09-17 09:00:00,-17.98415,-38.717867,6.0,91,24.84,0.6,3.3,107.0,62.0,109.0,44.0,3.2
2021-09-17 12:00:00,-17.98405,-38.718,4.4,85,25.02,0.49,11.4,118.0,65.0,169.0,46.0,3.5
2021-09-17 15:00:00,-17.9841,-38.71795,2.4,85,25.24,0.54,11.4,125.0,61.0,164.0,37.0,4.4
2021-09-17 18:00:00,-17.984067,-38.717717,2.4,102,25.38,0.54,11.4,134.0,69.0,185.0,40.0,4.5
2021-09-17 21:00:00,-17.9841,-38.71775,1.6,97,25.02,0.5,12.8,154.0,66.0,185.0,44.0,4.8
2021-09-18 00:00:00,-17.984033,-38.717967,4.8,114,24.9,0.51,11.4,152.0,61.0,174.0,37.0,4.3
2021-09-18 03:00:00,-17.984,-38.718,4.0,102,24.92,0.57,10.2,149.0,58.0,177.0,36.0,4.5
2021-09-18 06:00:00,-17.984033,-38.717717,2.0,102,24.88,0.6,11.4,167.0,55.0,178.0,29.0,5.4
2021-09-18 09:00:00,-17.984,-38.717767,3.6,97,24.8,0.58,7.3,172.0,52.0,187.0,32.0,5.1
2021-09-18 12:00:00,-17.984,-38.71795,3.6,125,24.96,0.56,7.3,169.0,52.0,181.0,33.0,5.4
2021-09-18 15:00:00,-17.983983,-38.717983,2.4,102,25.22,0.62,7.3,160.0,55.0,178.0,39.0,5.4
2021-09-18 18:00:00,-17.9841,-38.717867,2.4,40,25.48,0.69,7.3,160.0,53.0,179.0,41.0,5.7
2021-09-18 21:00:00,-17.984017,-38.7177,0.8,85,25.16,0.57,7.9,173.0,52.0,182.0,38.0,6.3
2021-09-19 00:00:00,-17.984,-38.717983,5.6,45,25.04,0.54,17.1,165.0,58.0,172.0,40.0,5.2
2021-09-19 03:00:00,-17.984067,-38.717983,6.4,40,24.98,0.64,17.1,151.0,67.0,180.0,43.0,4.2
2021-09-19 06:00:00,-17.984117,-38.71775,5.6,45,25.0,0.71,11.4,152.0,68.0,182.0,40.0,4.8
2021-09-19 09:00:00,-17.984133,-38.717733,5.2,34,24.84,0.69,17.1,154.0,70.0,175.0,39.0,4.5
2021-09-19 12:00:00,-17.98415,-38.7179,7.2,34,24.92,0.62,17.1,149.0,72.0,173.0,36.0,4.4
2021-09-19 15:00:00,-17.9841,-38.71795,5.2,354,25.16,0.68,17.1,170.0,72.0,182.0,30.0,4.6
2021-09-19 18:00:00,-17.984133,-38.717783,6.0,337,25.2,0.74,14.6,163.0,76.0,180.0,45.0,4.6
2021-09-19 21:00:00,-17.984067,-38.717667,3.2,45,24.9,0.64,14.6,171.0,60.0,181.0,30.0,5.7
2021-09-20 00:00:00,-17.984,-38.71795,6.4,85,24.84,0.58,14.6,167.0,51.0,171.0,27.0,6.1
2021-09-20 03:00:00,-17.983983,-38.717983,4.4,68,25.0,0.61,12.8,162.0,55.0,176.0,36.0,5.2
2021-09-20 06:00:00,-17.983917,-38.717933,4.8,97,25.02,0.73,12.8,150.0,50.0,167.0,31.0,5.2
2021-09-20 09:00:00,-17.98395,-38.7177,3.6,114,24.94,0.7,12.8,166.0,50.0,180.0,25.0,5.6
2021-09-20 12:00:00,-17.983983,-38.717967,2.8,108,25.12,0.64,12.8,168.0,46.0,177.0,24.0,6.2
2021-09-20 15:00:00,-17.984017,-38.717983,2.0,108,25.38,0.63,11.4,171.0,46.0,177.0,24.0,6.7
2021-09-20 18:00:00,-17.984117,-38.71785,2.0,91,25.36,0.71,12.8,159.0,51.0,167.0,38.0,6.5
2021-09-20 21:00:00,-17.984067,-38.7177,1.2,97,25.18,0.65,12.8,176.0,51.0,179.0,26.0,6.8
2021-09-21 00:00:00,-17.984117,-38.717883,5.2,108,24.98,0.55,9.3,151.0,51.0,164.0,34.0,5.7
2021-09-21 03:00:00,-17.984,-38.717967,4.8,80,25.1,0.55,11.4,169.0,50.0,178.0,31.0,5.8
2021-09-21 06:00:00,-17.984067,-38.71795,3.2,68,25.08,0.61,11.4,163.0,51.0,179.0,31.0,5.8
2021-09-21 09:00:00,-17.984067,-38.717683,2.8,68,24.88,0.62,11.4,173.0,56.0,183.0,29.0,5.5
2021-09-21 12:00:00,-17.984167,-38.717817,5.2,5,24.96,0.56,10.2,156.0,74.0,179.0,51.0,4.2
2021-09-21 15:00:00,-17.98415,-38.717933,6.0,320,25.18,0.68,11.4,351.0,76.0,179.0,38.0,3.7
2021-09-21 18:00:00,-17.984167,-38.717867,7.2,11,25.02,0.93,4.1,5.0,65.0,2.0,39.0,3.9
2021-09-21 21:00:00,-17.984167,-38.717733,6.8,5,25.04,0.95,4.4,357.0,64.0,353.0,38.0,3.8
2021-09-22 00:00:00,-17.9842,-38.7178,9.2,17,24.9,0.88,5.1,352.0,58.0,349.0,37.0,3.8
2021-09-22 03:00:00,-17.9841,-38.717967,6.4,342,24.92,0.87,5.4,349.0,54.0,348.0,37.0,3.9
2021-09-22 06:00:00,-17.98405,-38.717917,5.6,331,24.92,0.99,5.4,351.0,52.0,351.0,28.0,3.9
2021-09-22 09:00:00,-17.983917,-38.717667,6.0,171,24.8,0.79,5.7,195.0,73.0,344.0,57.0,3.5
2021-09-22 12:00:00,-17.9838,-38.717783,8.4,177,24.96,1.62,6.4,204.0,44.0,210.0,28.0,4.9
2021-09-22 15:00:00,-17.9838,-38.7179,8.0,160,24.92,1.96,7.3,192.0,44.0,196.0,30.0,5.3
2021-09-22 18:00:00,-17.983767,-38.717817,8.8,160,24.88,2.72,8.5,195.0,50.0,192.0,27.0,7.1
2021-09-22 21:00:00,-17.983683,-38.717733,10.4,188,24.96,2.33,7.9,194.0,44.0,195.0,35.0,6.1
2021-09-23 00:00:00,-17.983733,-38.7178,9.2,182,24.88,2.15,9.3,187.0,44.0,185.0,32.0,6.2
2021-09-23 03:00:00,-17.983783,-38.717933,9.2,171,24.92,2.47,25.6,186.0,55.0,252.0,79.0,7.3
2021-09-23 06:00:00,-17.983783,-38.717883,8.0,165,24.86,2.13,9.3,185.0,39.0,185.0,28.0,5.9
2021-09-23 09:00:00,-17.983783,-38.717767,7.6,177,24.84,1.98,7.3,188.0,39.0,191.0,28.0,6.1
2021-09-23 12:00:00,-17.983783,-38.7178,8.8,171,24.7,1.9,11.4,185.0,39.0,181.0,23.0,5.9
2021-09-23 15:00:00,-17.983817,-38.717967,7.2,160,24.82,1.71,12.8,180.0,41.0,170.0,28.0,5.9
2021-09-23 18:00:00,-17.983817,-38.717867,8.0,165,24.78,1.72,14.6,177.0,39.0,174.0,25.0,6.1
2021-09-23 21:00:00,-17.9838,-38.71775,8.0,160,24.62,1.84,12.8,185.0,38.0,181.0,25.0,6.1
2021-09-24 00:00:00,-17.983783,-38.717783,8.0,154,24.58,1.55,14.6,183.0,40.0,182.0,28.0,5.7
2021-09-24 03:00:00,-17.983833,-38.71795,7.2,165,24.56,1.47,12.8,178.0,42.0,176.0,34.0,5.7
2021-09-24 06:00:00,-17.983783,-38.717917,8.8,148,24.54,1.72,12.8,174.0,41.0,172.0,27.0,5.9
2021-09-24 09:00:00,-17.9838,-38.717767,6.8,142,24.38,1.67,12.8,183.0,38.0,185.0,28.0,6.4
2021-09-24 12:00:00,-17.983767,-38.717817,5.6,125,24.42,1.31,14.6,179.0,38.0,176.0,27.0,6.5
2021-09-24 15:00:00,-17.98385,-38.717983,6.0,131,24.7,1.28,12.8,176.0,40.0,176.0,27.0,6.9
2021-09-24 18:00:00,-17.9839,-38.717983,5.6,131,24.7,1.35,11.4,175.0,43.0,179.0,23.0,6.4
2021-09-24 21:00:00,-17.98385,-38.717783,4.4,108,24.48,1.28,12.8,177.0,37.0,178.0,29.0,6.6
2021-09-25 00:00:00,-17.983867,-38.717733,4.4,108,24.26,1.1,12.8,176.0,41.0,180.0,24.0,6.3
2021-09-25 03:00:00,-17.983933,-38.717983,3.2,108,24.26,1.04,12.8,173.0,39.0,179.0,24.0,6.8
2021-09-25 06:00:00,-17.983917,-38.718,6.8,108,24.4,1.14,11.4,167.0,45.0,177.0,26.0,5.7
2021-09-25 09:00:00,-17.98385,-38.717867,5.2,97,24.52,1.14,11.4,168.0,40.0,177.0,24.0,6.2
2021-09-25 12:00:00,-17.983883,-38.7178,5.6,85,24.36,1.1,12.8,168.0,45.0,179.0,26.0,6.0
2021-09-25 15:00:00,-17.983933,-38.718017,4.0,97,24.74,1.0,12.8,172.0,39.0,178.0,23.0,7.2
2021-09-25 18:00:00,-17.983967,-38.718017,4.8,91,24.78,0.99,11.4,171.0,42.0,178.0,25.0,6.9
2021-09-25 21:00:00,-17.984033,-38.717967,4.4,85,24.64,1.01,12.8,164.0,44.0,175.0,30.0,6.1
2021-09-26 00:00:00,-17.984083,-38.717867,4.4,85,24.58,0.96,12.8,157.0,51.0,174.0,34.0,5.7
2021-09-26 03:00:00,-17.984017,-38.717983,6.8,80,24.48,0.87,11.4,157.0,53.0,179.0,27.0,5.1
2021-09-26 06:00:00,-17.984,-38.717983,4.8,74,24.64,0.78,11.4,153.0,52.0,167.0,33.0,5.4
2021-09-26 09:00:00,-17.984,-38.717967,4.8,102,24.68,0.8,12.8,155.0,48.0,172.0,36.0,5.6
2021-09-26 12:00:00,-17.98405,-38.717817,3.2,97,24.8,0.79,12.8,159.0,54.0,175.0,45.0,5.5
2021-09-26 15:00:00,-17.9841,-38.717917,3.6,85,25.12,0.75,12.8,150.0,54.0,167.0,33.0,5.8
2021-09-26 18:00:00,-17.984033,-38.717983,2.0,34,25.18,0.71,11.4,159.0,55.0,175.0,30.0,6.1
2021-09-26 21:00:00,-17.98405,-38.717967,6.0,40,24.88,0.77,11.4,147.0,57.0,170.0,32.0,4.9
2021-09-27 00:00:00,-17.9841,-38.717867,6.4,74,24.82,0.81,12.8,127.0,64.0,177.0,42.0,4.5
2021-09-27 03:00:00,-17.9841,-38.71795,6.8,62,24.88,0.73,11.4,126.0,65.0,170.0,45.0,4.5
2021-09-27 06:00:00,-17.984083,-38.717933,4.0,11,24.72,0.71,11.4,140.0,64.0,172.0,37.0,5.2
2021-09-27 09:00:00,-17.984083,-38.7179,4.8,51,24.74,0.76,11.4,122.0,64.0,160.0,37.0,4.8
2021-09-27 12:00:00,-17.984117,-38.717817,5.2,68,24.8,0.75,11.4,132.0,66.0,172.0,42.0,4.7
2021-09-27 15:00:00,-17.984117,-38.71785,6.0,74,24.8,0.74,11.4,126.0,66.0,179.0,46.0,4.5
2021-09-27 18:00:00,-17.984067,-38.717967,4.0,74,24.96,0.67,11.4,141.0,62.0,175.0,35.0,4.9
2021-09-27 21:00:00,-17.984067,-38.71795,6.0,62,24.72,0.72,11.4,122.0,63.0,166.0,38.0,4.3
2021-09-28 00:00:00,-17.984117,-38.717867,6.0,85,24.72,0.75,10.2,114.0,63.0,157.0,46.0,4.2
2021-09-28 03:00:00,-17.984117,-38.717867,5.6,80,24.42,0.66,11.4,117.0,67.0,172.0,44.0,4.1
2021-09-28 06:00:00,-17.984067,-38.717967,3.6,74,24.56,0.61,10.2,131.0,66.0,168.0,39.0,4.5
2021-09-28 09:00:00,-17.984067,-38.71795,4.0,68,24.36,0.64,10.2,131.0,65.0,161.0,43.0,4.6
2021-09-28 12:00:00,-17.984083,-38.71785,4.8,85,24.6,0.67,10.2,126.0,64.0,154.0,42.0,4.4
2021-09-28 15:00:00,-17.984133,-38.7178,2.8,85,24.82,0.66,10.2,130.0,73.0,178.0,46.0,5.1
2021-09-28 18:00:00,-17.984083,-38.717933,1.6,22,25.24,0.57,8.5,126.0,63.0,153.0,46.0,5.5
2021-09-28 21:00:00,-17.984117,-38.717883,4.8,68,24.78,0.54,7.9,113.0,64.0,141.0,55.0,4.4
2021-09-29 00:00:00,-17.984167,-38.71785,5.2,68,24.62,0.6,10.2,101.0,67.0,151.0,56.0,4.0
2021-09-29 03:00:00,-17.98415,-38.7178,5.6,68,24.5,0.61,9.3,94.0,68.0,150.0,68.0,3.9
2021-09-29 06:00:00,-17.9841,-38.717917,5.2,62,24.52,0.55,8.5,100.0,65.0,136.0,69.0,3.9
2021-09-29 09:00:00,-17.984083,-38.717917,4.0,40,24.54,0.56,10.2,106.0,67.0,165.0,51.0,4.0
2021-09-29 12:00:00,-17.984083,-38.717917,4.4,40,24.64,0.6,9.3,102.0,67.0,147.0,56.0,4.1
2021-09-29 15:00:00,-17.984117,-38.717817,3.6,51,24.9,0.59,9.3,83.0,72.0,108.0,77.0,4.2
2021-09-29 18:00:00,-17.984133,-38.717817,3.6,0,25.08,0.53,9.3,63.0,74.0,168.0,73.0,4.0
2021-09-29 21:00:00,-17.984117,-38.717883,6.4,22,24.86,0.6,9.3,58.0,69.0,119.0,69.0,3.6
2021-09-30 00:00:00,-17.9841,-38.717917,7.2,57,24.72,0.61,9.3,69.0,67.0,157.0,62.0,3.7
2021-09-30 03:00:00,-17.984133,-38.71785,6.4,51,24.74,0.61,3.6,51.0,65.0,33.0,52.0,3.6
2021-09-30 06:00:00,-17.984117,-38.717833,8.4,34,24.62,0.72,3.8,39.0,64.0,38.0,52.0,3.4
2021-09-30 09:00:00,-17.984083,-38.717917,6.0,0,24.62,0.62,4.4,16.0,61.0,16.0,46.0,3.5
2021-09-30 12:00:00,-17.984083,-38.717933,5.2,0,24.7,0.6,4.9,30.0,67.0,31.0,50.0,3.8
2021-09-30 15:00:00,-17.984117,-38.717817,4.0,0,25.02,0.57,4.3,20.0,71.0,29.0,63.0,4.0
2021-09-30 18:00:00,-17.984133,-38.7178,4.0,51,25.24,0.54,4.4,18.0,74.0,354.0,47.0,4.2
2021-09-30 21:00:00,-17.984117,-38.717833,4.8,62,24.88,0.49,10.2,59.0,73.0,186.0,73.0,4.0
2021-10-01 00:00:00,-17.984067,-38.717933,5.2,68,24.86,0.52,14.6,93.0,70.0,160.0,49.0,3.9
2021-10-01 03:00:00,-17.98405,-38.717967,2.8,80,24.88,0.52,12.8,121.0,66.0,165.0,33.0,4.6
2021-10-01 06:00:00,-17.984083,-38.717783,2.0,45,24.8,0.49,12.8,122.0,72.0,177.0,39.0,4.6
2021-10-01 09:00:00,-17.984083,-38.717883,4.4,34,24.8,0.55,4.9,179.0,67.0,206.0,46.0,4.7
2021-10-01 12:00:00,-17.98405,-38.717983,2.8,0,25.02,0.58,12.8,159.0,66.0,171.0,32.0,5.0
2021-10-01 15:00:00,-17.984083,-38.717933,2.0,11,25.66,0.57,12.8,145.0,70.0,164.0,42.0,5.3
2021-10-01 18:00:00,-17.984083,-38.717767,4.4,57,25.32,0.55,12.8,169.0,69.0,176.0,41.0,5.0
2021-10-01 21:00:00,-17.984117,-38.717917,5.2,57,24.98,0.6,12.8,127.0,68.0,162.0,36.0,4.2
2021-10-02 00:00:00,-17.984083,-38.717967,8.4,40,24.94,0.67,12.8,115.0,71.0,179.0,39.0,4.2
2021-10-02 03:00:00,-17.9841,-38.7179,5.6,11,24.96,0.72,11.4,82.0,74.0,171.0,39.0,4.4
2021-10-02 06:00:00,-17.9841,-38.717767,6.8,22,24.84,0.82,11.4,91.0,77.0,179.0,38.0,4.5
2021-10-02 09:00:00,-17.984117,-38.717833,6.0,22,24.82,0.66,11.4,96.0,78.0,177.0,43.0,4.5
2021-10-02 12:00:00,-17.98405,-38.717967,3.2,0,25.04,0.72,10.2,167.0,66.0,175.0,27.0,5.6
2021-10-02 15:00:00,-17.984083,-38.717883,4.0,0,25.12,0.79,10.2,135.0,73.0,169.0,35.0,5.2
2021-10-02 18:00:00,-17.984117,-38.71775,6.4,28,25.22,0.83,10.2,90.0,80.0,187.0,41.0,4.5
2021-10-02 21:00:00,-17.984133,-38.717817,7.2,28,25.1,0.85,10.2,29.0,72.0,179.0,43.0,4.1
2021-10-03 00:00:00,-17.9841,-38.717933,7.2,34,25.08,0.73,10.2,57.0,75.0,172.0,43.0,4.3
2021-10-03 03:00:00,-17.984083,-38.71795,7.6,11,25.0,0.86,5.1,22.0,67.0,6.0,39.0,4.2
2021-10-03 06:00:00,-17.984117,-38.71775,6.4,40,25.02,0.86,5.1,13.0,67.0,354.0,43.0,4.0
2021-10-03 09:00:00,-17.98415,-38.7178,6.8,28,24.94,0.69,4.1,6.0,66.0,0.0,50.0,3.8
2021-10-03 12:00:00,-17.9841,-38.717967,4.0,354,25.04,0.62,9.3,23.0,75.0,170.0,39.0,4.2
2021-10-03 15:00:00,-17.9841,-38.717917,6.4,5,25.2,0.74,9.3,33.0,74.0,170.0,42.0,4.0
2021-10-03 18:00:00,-17.984133,-38.717733,7.2,28,25.22,0.83,9.3,26.0,71.0,185.0,52.0,3.9
2021-10-03 21:00:00,-17.984167,-38.7178,7.2,28,25.12,0.81,4.3,34.0,67.0,23.0,52.0,3.6
2021-10-04 00:00:00,-17.984133,-38.717967,7.6,17,25.12,0.72,4.6,22.0,68.0,20.0,47.0,3.8
2021-10-04 03:00:00,-17.984167,-38.7179,6.8,17,25.0,0.8,4.6,11.0,62.0,0.0,43.0,3.8
2021-10-04 06:00:00,-17.98415,-38.717767,8.4,22,25.0,0.83,4.4,9.0,65.0,15.0,56.0,3.8
2021-10-04 09:00:00,-17.984167,-38.71775,6.8,11,24.96,0.73,4.6,4.0,65.0,3.0,52.0,3.7
2021-10-04 12:00:00,-17.984167,-38.71795,4.0,354,25.02,0.62,3.6,2.0,65.0,16.0,45.0,3.7
2021-10-04 15:00:00,-17.98415,-38.717933,6.0,28,25.18,0.69,4.1,15.0,69.0,8.0,42.0,3.8
2021-10-04 18:00:00,-17.98415,-38.717783,6.0,5,25.26,0.76,4.3,15.0,63.0,9.0,44.0,3.7
2021-10-04 21:00:00,-17.984183,-38.717733,6.4,40,24.96,0.79,4.1,37.0,70.0,39.0,58.0,3.8
2021-10-05 00:00:00,-17.984183,-38.71795,7.2,17,25.02,0.66,12.8,20.0,71.0,176.0,40.0,3.7
2021-10-05 03:00:00,-17.984117,-38.717933,7.2,28,25.0,0.72,4.6,12.0,65.0,2.0,39.0,3.6
2021-10-05 06:00:00,-17.98415,-38.717767,7.2,5,24.98,0.81,5.1,16.0,67.0,10.0,39.0,3.9
2021-10-05 09:00:00,-17.98415,-38.717717,6.4,22,24.92,0.68,3.9,20.0,72.0,17.0,63.0,3.7
2021-10-05 12:00:00,-17.984167,-38.717917,3.6,325,25.0,0.52,11.4,348.0,74.0,175.0,50.0,3.9
2021-10-05 15:00:00,-17.984117,-38.717933,3.2,348,25.28,0.56,11.4,20.0,79.0,179.0,46.0,4.1
2021-10-05 18:00:00,-17.984117,-38.7178,4.4,0,25.32,0.61,4.3,55.0,74.0,13.0,47.0,4.2
2021-10-05 21:00:00,-17.984133,-38.7177,4.4,80,25.12,0.54,11.4,106.0,72.0,180.0,50.0,3.8
2021-10-06 00:00:00,-17.9842,-38.717883,4.4,91,25.04,0.44,10.2,115.0,68.0,161.0,44.0,3.7
2021-10-06 03:00:00,-17.984033,-38.717967,2.8,57,25.1,0.44,10.2,135.0,69.0,178.0,38.0,4.4
2021-10-06 06:00:00,-17.984117,-38.71775,2.4,68,25.08,0.52,12.8,126.0,69.0,181.0,44.0,4.9
2021-10-06 09:00:00,-17.984017,-38.717683,0.8,40,25.04,0.48,10.2,152.0,69.0,188.0,35.0,5.1
2021-10-06 12:00:00,-17.984017,-38.7179,0.8,45,26.0,0.37,14.6,164.0,67.0,167.0,31.0,4.9
2021-10-06 15:00:00,-17.984017,-38.717967,0.8,325,25.74,0.47,4.1,173.0,59.0,191.0,59.0,5.0
2021-10-06 18:00:00,-17.984017,-38.717733,0.8,51,25.82,0.43,3.9,158.0,62.0,128.0,60.0,4.2
2021-10-06 21:00:00,-17.983967,-38.717667,4.8,160,25.58,0.5,4.3,177.0,62.0,190.0,61.0,4.2
2021-10-07 00:00:00,-17.983933,-38.717833,2.8,165,25.26,0.54,4.6,175.0,53.0,178.0,39.0,4.3
2021-10-07 03:00:00,-17.983967,-38.71795,4.4,148,25.18,0.67,5.7,173.0,52.0,178.0,39.0,4.4
2021-10-07 06:00:00,-17.983933,-38.717917,2.8,160,25.16,0.86,6.0,174.0,43.0,174.0,32.0,5.2
2021-10-07 09:00:00,-17.98395,-38.717667,2.0,120,25.14,0.85,6.4,179.0,48.0,184.0,36.0,5.2
2021-10-07 12:00:00,-17.983917,-38.717717,1.2,34,25.42,0.68,6.8,182.0,46.0,189.0,35.0,5.3
2021-10-07 15:00:00,-17.9841,-38.71795,3.6,337,25.66,0.63,6.8,161.0,61.0,152.0,50.0,5.1
2021-10-07 18:00:00,-17.98415,-38.71785,3.2,337,25.58,0.71,6.4,142.0,71.0,144.0,59.0,5.0
2021-10-07 21:00:00,-17.984133,-38.717667,5.2,40,25.44,0.68,6.8,172.0,74.0,198.0,46.0,4.3
2021-10-08 00:00:00,-17.9842,-38.71775,4.8,45,25.32,0.6,9.3,139.0,79.0,199.0,58.0,4.1
2021-10-08 03:00:00,-17.984067,-38.71795,2.8,354,25.4,0.5,10.2,163.0,70.0,177.0,34.0,4.7
2021-10-08 06:00:00,-17.98395,-38.717917,2.0,5,25.36,0.57,10.2,156.0,65.0,169.0,35.0,5.0
2021-10-08 09:00:00,-17.983867,-38.717667,4.8,160,25.3,0.61,10.2,169.0,64.0,191.0,43.0,4.0
2021-10-08 12:00:00,-17.9838,-38.7178,7.2,142,25.3,0.86,3.6,182.0,54.0,188.0,45.0,3.6
2021-10-08 15:00:00,-17.983833,-38.717967,6.8,200,25.42,1.2,5.7,185.0,53.0,195.0,35.0,4.5
2021-10-08 18:00:00,-17.98385,-38.717917,6.8,142,25.44,1.22,5.7,179.0,49.0,179.0,38.0,4.4
2021-10-08 21:00:00,-17.98385,-38.717717,7.2,148,25.36,1.45,5.7,185.0,45.0,186.0,35.0,4.7
2021-10-09 00:00:00,-17.98385,-38.717767,6.8,148,25.3,1.23,6.8,182.0,43.0,190.0,28.0,4.5
2021-10-09 03:00:00,-17.9839,-38.717967,8.4,160,25.28,1.28,5.7,176.0,47.0,181.0,32.0,4.6
2021-10-09 06:00:00,-17.983867,-38.717933,7.6,137,25.28,1.2,6.8,167.0,48.0,174.0,32.0,4.6
2021-10-09 09:00:00,-17.983817,-38.717717,6.8,137,25.26,1.34,7.3,178.0,44.0,189.0,29.0,5.0
2021-10-09 12:00:00,-17.98385,-38.71775,6.0,131,25.22,1.23,8.5,176.0,44.0,188.0,25.0,5.0
2021-10-09 15:00:00,-17.9839,-38.717983,6.4,137,25.26,1.15,11.4,172.0,46.0,175.0,26.0,5.4
2021-10-09 18:00:00,-17.98395,-38.717983,5.6,137,25.34,1.06,9.3,171.0,46.0,181.0,28.0,5.4
2021-10-09 21:00:00,-17.983883,-38.71775,7.6,131,25.28,1.28,9.3,168.0,42.0,179.0,25.0,5.2
2021-10-10 00:00:00,-17.98395,-38.71775,5.6,114,25.26,1.15,11.4,164.0,45.0,172.0,27.0,5.1
2021-10-10 03:00:00,-17.983967,-38.717967,5.2,125,25.16,1.03,12.8,165.0,44.0,177.0,30.0,5.3
2021-10-10 06:00:00,-17.983917,-38.717967,5.2,137,25.2,1.08,12.8,167.0,40.0,173.0,26.0,6.0
2021-10-10 09:00:00,-17.983917,-38.717967,6.8,108,25.16,1.08,12.8,160.0,45.0,173.0,27.0,5.1
2021-10-10 12:00:00,-17.98385,-38.717733,6.8,120,25.26,1.17,12.8,167.0,44.0,176.0,21.0,5.4
2021-10-10 15:00:00,-17.983917,-38.718,6.0,125,25.18,0.97,12.8,162.0,46.0,172.0,24.0,5.1
2021-10-10 18:00:00,-17.983917,-38.717983,5.6,125,25.18,0.8,11.4,159.0,47.0,175.0,26.0,4.7
2021-10-10 21:00:00,-17.984,-38.717967,6.8,108,25.18,1.06,12.8,155.0,49.0,182.0,28.0,4.9
2021-10-11 00:00:00,-17.984117,-38.717767,7.2,114,25.14,1.11,12.8,154.0,50.0,180.0,29.0,4.8
